StartTime: 2017-06-22 22:50:08.967
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	q0	q1	q2	q3 
39.537	2015-01-01 00:04:21.300	-0.0005	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2529	41.0500	2	-183	0	2044	2169	2038	2188	1	38961.31	0.00647	-0.00034	-0.05212	0.99860 
39.537	2015-01-01 00:04:21.400	0.0010	-0.1035	0.9824	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2255	41.0400	2	-179	-2	2045	2168	2043	2176	100002	110.70	0.00668	-0.00034	-0.05212	0.99860 
39.537	2015-01-01 00:04:21.500	0.0010	-0.1021	0.9834	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2419	41.0300	2	-182	0	2043	2174	2037	2194	100002	110.70	0.00656	-0.00031	-0.05215	0.99860 
39.537	2015-01-01 00:04:21.600	0.0015	-0.1025	0.9814	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2584	41.0300	3	-182	-1	2042	2174	2042	2184	1	38961.31	0.00644	-0.00031	-0.05215	0.99860 
39.537	2015-01-01 00:04:21.700	-0.0005	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2419	41.0200	6	-183	-2	2043	2175	2032	2199	1	38961.31	0.00656	-0.00031	-0.05215	0.99860 
39.537	2015-01-01 00:04:21.800	0.0005	-0.1030	0.9810	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2200	41.0200	1	-182	0	2043	2174	2040	2198	1	38961.31	0.00674	-0.00034	-0.05215	0.99860 
39.537	2015-01-01 00:04:21.900	-0.0010	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2255	41.0300	4	-185	0	2042	2173	2034	2197	100002	110.70	0.00671	-0.00034	-0.05215	0.99860 
39.537	2015-01-01 00:04:22.000	0.0000	-0.1035	0.9810	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2145	41.0400	0	-183	1	2179	2018	2220	2045	100002	110.70	0.00681	-0.00034	-0.05215	0.99860 
39.537	2015-01-01 00:04:22.100	0.0005	-0.1025	0.9829	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2529	41.0400	4	-182	0	2044	2169	2039	2185	100002	110.70	0.00647	-0.00031	-0.05212	0.99860 
39.537	2015-01-01 00:04:22.200	-0.0005	-0.1025	0.9805	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2090	41.0400	5	-183	0	2179	2019	2221	2041	1	38961.31	0.00687	-0.00031	-0.05212	0.99860 
39.537	2015-01-01 00:04:22.300	-0.0005	-0.1040	0.9814	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2145	41.0400	-1	-183	0	2043	2172	2037	2183	100002	110.70	0.00684	-0.00031	-0.05212	0.99860 
39.537	2015-01-01 00:04:22.400	0.0000	-0.1035	0.9814	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2529	41.0400	2	-184	0	2043	2170	2039	2186	1	38961.31	0.00647	-0.00031	-0.05212	0.99860 
39.537	2015-01-01 00:04:22.500	-0.0005	-0.1030	0.9834	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2474	41.0400	3	-183	-1	2043	2168	2043	2179	100002	110.70	0.00653	-0.00031	-0.05212	0.99860 
39.537	2015-01-01 00:04:22.600	0.0005	-0.1025	0.9805	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2419	41.0400	3	-183	1	2044	2172	2038	2193	1	38961.31	0.00656	-0.00031	-0.05212	0.99860 
39.537	2015-01-01 00:04:22.700	0.0010	-0.1030	0.9810	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2310	41.0400	2	-182	0	2044	2172	2038	2188	100002	110.70	0.00665	-0.00031	-0.05212	0.99860 
39.537	2015-01-01 00:04:22.800	-0.0005	-0.1040	0.9839	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2474	41.0200	0	-180	0	2044	2171	2041	2188	100002	110.70	0.00653	-0.00031	-0.05212	0.99860 
39.538	2015-01-01 00:04:22.900	0.0000	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9766	0.0000	179.2859	41.0200	0	-182	0	2159	2066	2140	2128	1	38961.31	0.00616	-0.00027	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.000	0.0010	-0.1021	0.9819	0.0000	0.0000	0.0000	-5.9766	0.0000	179.3134	41.0000	4	-183	2	2044	2171	2040	2180	1	38961.31	0.00592	-0.00027	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.100	0.0010	-0.1021	0.9810	0.0000	0.0000	0.0000	-5.9711	0.0000	179.3188	41.0100	2	-182	0	2174	2017	2221	2042	1	38961.31	0.00589	-0.00027	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.200	0.0010	-0.1030	0.9810	0.0000	0.0000	0.0000	-5.9711	0.0000	179.3024	41.0200	1	-182	-1	2059	2176	2037	2192	100002	110.70	0.00604	-0.00027	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.300	-0.0010	-0.1035	0.9839	0.0000	0.0000	0.0000	-5.9766	0.0000	179.3188	41.0200	1	-181	0	2044	2150	2089	2131	1	38961.31	0.00592	-0.00024	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.400	-0.0005	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.3463	41.0400	0	-183	1	2150	2070	2130	2138	100002	110.70	0.00568	-0.00024	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.500	-0.0010	-0.1050	0.9800	0.0000	0.0000	0.0000	-5.9766	-0.0055	179.3738	41.0100	1	-182	-1	2132	2089	2105	2164	100002	110.70	0.00540	-0.00021	-0.05215	0.99860 
39.538	2015-01-01 00:04:23.600	-0.0005	-0.1030	0.9805	0.0000	0.0000	0.0000	-5.9766	0.0000	179.3518	41.0400	3	-181	-2	2168	2015	2221	2042	100002	110.70	0.00562	-0.00024	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.700	0.0000	-0.1021	0.9834	0.0000	0.0000	0.0000	-5.9766	0.0000	179.3463	41.0400	2	-181	1	2065	2163	2039	2184	1	38961.31	0.00565	-0.00024	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.800	0.0000	-0.1035	0.9810	0.0000	0.0000	0.0000	-5.9711	0.0000	179.3463	41.0400	2	-183	0	2046	2168	2033	2202	1	38961.31	0.00565	-0.00024	-0.05212	0.99860 
39.538	2015-01-01 00:04:23.900	0.0000	-0.1011	0.9829	0.0000	0.0000	0.0000	-5.9711	0.0000	179.3573	41.0300	2	-184	0	2060	2167	2031	2202	100002	110.70	0.00555	-0.00024	-0.05209	0.99860 
39.538	2015-01-01 00:04:24.000	0.0005	-0.1030	0.9834	0.0000	0.0000	0.0000	-5.9711	0.0000	179.3408	41.0300	4	-181	0	2062	2144	2040	2190	100002	110.70	0.00568	-0.00024	-0.05209	0.99860 
39.538	2015-01-01 00:04:24.100	-0.0005	-0.1030	0.9829	0.0000	0.0000	0.0000	-5.9711	0.0000	179.3024	41.0400	3	-181	0	2044	2168	2033	2197	100002	110.70	0.00604	-0.00027	-0.05212	0.99860 
39.538	2015-01-01 00:04:24.200	0.0005	-0.1021	0.9819	0.0000	0.0000	0.0000	-5.9711	0.0000	179.3243	41.0300	2	-182	-2	2044	2164	2038	2193	100002	110.70	0.00586	-0.00027	-0.05212	0.99860 
39.538	2015-01-01 00:04:24.300	0.0000	-0.1016	0.9854	0.0000	0.0000	0.0000	-5.9711	0.0000	179.3024	41.0300	3	-181	-5	2169	2016	2222	2043	100002	110.70	0.00601	-0.00027	-0.05209	0.99860 
39.538	2015-01-01 00:04:24.400	0.0015	-0.1025	0.9829	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2859	41.0100	3	-182	0	2045	2161	2029	2193	100002	110.70	0.00620	-0.00027	-0.05206	0.99860 
39.538	2015-01-01 00:04:24.500	0.0000	-0.1021	0.9814	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2859	41.0100	3	-184	0	2048	2160	2039	2183	1	38961.31	0.00620	-0.00027	-0.05206	0.99860 
39.538	2015-01-01 00:04:24.600	0.0010	-0.1016	0.9829	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2969	41.0100	1	-182	1	2048	2162	2033	2197	1	38961.31	0.00610	-0.00024	-0.05206	0.99860 
39.538	2015-01-01 00:04:24.700	-0.0010	-0.1035	0.9819	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2969	41.0300	3	-182	0	2045	2162	2037	2190	100002	110.70	0.00607	-0.00024	-0.05206	0.99860 
39.538	2015-01-01 00:04:24.800	0.0010	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.3298	41.0100	-4	-181	1	2172	2016	2222	2043	1	38961.31	0.00580	-0.00021	-0.05206	0.99860 
39.538	2015-01-01 00:04:24.900	-0.0005	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9711	-0.0055	179.3848	41.0300	0	-181	-3	2049	2159	2046	2173	100002	110.70	0.00534	-0.00018	-0.05209	0.99863 
39.538	2015-01-01 00:04:25.000	-0.0005	-0.1035	0.9844	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.4122	41.0000	0	-182	0	2046	2164	2037	2188	100002	110.70	0.00507	-0.00018	-0.05206	0.99863 
39.538	2015-01-01 00:04:25.100	0.0000	-0.1030	0.9810	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.4177	41.0300	2	-185	0	2173	2017	2221	2043	100002	110.70	0.00504	-0.00018	-0.05206	0.99863 
39.539	2015-01-01 00:04:25.200	0.0000	-0.1030	0.9829	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.3958	41.0100	4	-184	1	2088	2141	2043	2184	1	38961.31	0.00525	-0.00021	-0.05206	0.99863 
39.548	2015-01-01 00:04:25.300	-0.0015	-0.1011	0.9814	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.4012	41.0300	2	-185	-2	2045	2165	2037	2188	100002	110.70	0.00516	-0.00018	-0.05203	0.99863 
39.552	2015-01-01 00:04:25.400	0.0000	-0.1021	0.9829	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.3793	41.0200	4	-184	-3	2046	2164	2042	2172	100002	110.70	0.00537	-0.00021	-0.05203	0.99863 
39.552	2015-01-01 00:04:25.500	0.0005	-0.1025	0.9805	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.3683	41.0300	0	-183	0	2047	2164	2039	2183	1	38961.31	0.00546	-0.00021	-0.05203	0.99863 
39.552	2015-01-01 00:04:25.600	0.0005	-0.1035	0.9829	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.3848	41.0200	0	-182	0	2113	2059	2188	2044	100002	110.70	0.00531	-0.00021	-0.05203	0.99863 
39.552	2015-01-01 00:04:25.700	0.0010	-0.1040	0.9800	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.4122	41.0300	0	-182	3	2048	2166	2040	2188	1	38961.31	0.00510	-0.00018	-0.05203	0.99863 
39.552	2015-01-01 00:04:25.800	0.0010	-0.1021	0.9839	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.4232	41.0400	3	-181	0	2166	2015	2221	2043	100002	110.70	0.00500	-0.00018	-0.05203	0.99863 
39.552	2015-01-01 00:04:25.900	0.0005	-0.1025	0.9810	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.3903	41.0300	5	-181	2	2048	2162	2042	2177	1	38961.31	0.00525	-0.00018	-0.05203	0.99863 
39.552	2015-01-01 00:04:26.000	0.0000	-0.1035	0.9834	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.3573	41.0300	3	-181	-2	2174	2017	2221	2043	100002	110.70	0.00555	-0.00018	-0.05203	0.99863 
39.552	2015-01-01 00:04:26.100	0.0010	-0.1025	0.9810	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.3243	41.0100	5	-184	-3	2043	2171	2032	2203	100002	110.70	0.00583	-0.00021	-0.05203	0.99863 
39.552	2015-01-01 00:04:26.200	-0.0005	-0.1030	0.9814	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2804	41.0500	4	-181	1	2046	2165	2033	2194	1	38961.31	0.00626	-0.00021	-0.05203	0.99860 
39.553	2015-01-01 00:04:26.300	-0.0005	-0.1030	0.9824	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2474	41.0400	5	-183	-2	2044	2162	2038	2163	100002	110.70	0.00653	-0.00024	-0.05203	0.99860 
39.553	2015-01-01 00:04:26.400	-0.0005	-0.1025	0.9849	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2310	41.0400	3	-183	-2	2050	2161	2046	2168	100002	110.70	0.00668	-0.00024	-0.05203	0.99860 
39.553	2015-01-01 00:04:26.500	0.0005	-0.1021	0.9839	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2529	41.0300	1	-183	1	2073	2107	2132	2084	1	38961.31	0.00650	-0.00024	-0.05203	0.99860 
39.553	2015-01-01 00:04:26.600	0.0010	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2365	41.0400	3	-183	-1	2045	2166	2036	2196	1	38961.31	0.00662	-0.00024	-0.05203	0.99860 
39.553	2015-01-01 00:04:26.700	-0.0005	-0.1016	0.9819	0.0000	0.0000	0.0000	-5.9656	-0.0110	179.2145	41.0600	3	-180	-1	2120	2054	2182	2053	100002	110.70	0.00681	-0.00024	-0.05203	0.99860 
39.553	2015-01-01 00:04:26.800	0.0010	-0.1040	0.9824	0.0000	0.0000	0.0000	-5.9656	-0.0110	179.2090	41.0500	2	-183	0	2045	2164	2040	2180	1	38961.31	0.00687	-0.00024	-0.05203	0.99860 
39.553	2015-01-01 00:04:26.900	-0.0005	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9656	-0.0110	179.2419	41.0400	1	-181	0	2180	2020	2221	2056	100002	110.70	0.00659	-0.00021	-0.05203	0.99860 
39.553	2015-01-01 00:04:27.000	-0.0015	-0.1021	0.9819	0.0000	0.0000	0.0000	-5.9656	-0.0110	179.2310	41.0500	3	-181	-1	2178	2019	2221	2042	100002	110.70	0.00668	-0.00024	-0.05203	0.99860 
39.553	2015-01-01 00:04:27.100	0.0010	-0.1035	0.9810	0.0000	0.0000	0.0000	-5.9656	-0.0110	179.2584	41.0400	2	-185	0	2179	2019	2221	2041	100002	110.70	0.00644	-0.00021	-0.05203	0.99860 
39.553	2015-01-01 00:04:27.200	0.0000	-0.1016	0.9824	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2529	41.0300	1	-183	0	2044	2172	2037	2192	100002	110.70	0.00650	-0.00024	-0.05203	0.99860 
39.553	2015-01-01 00:04:27.300	-0.0005	-0.1025	0.9839	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2639	41.0300	1	-184	0	2043	2170	2033	2196	1	38961.31	0.00635	-0.00021	-0.05203	0.99860 
39.553	2015-01-01 00:04:27.400	-0.0005	-0.1035	0.9834	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2694	41.0300	3	-183	1	2176	2019	2221	2042	1	38961.31	0.00632	-0.00024	-0.05203	0.99860 
39.554	2015-01-01 00:04:27.500	-0.0005	-0.1016	0.9834	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2584	41.0500	1	-183	1	2042	2172	2027	2209	1	38961.31	0.00641	-0.00024	-0.05203	0.99860 
39.554	2015-01-01 00:04:27.600	0.0000	-0.1025	0.9834	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2584	41.0500	2	-184	1	2045	2168	2038	2187	1	38961.31	0.00644	-0.00024	-0.05203	0.99860 
39.554	2015-01-01 00:04:27.700	0.0005	-0.1025	0.9800	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2804	41.0400	1	-186	2	2046	2166	2043	2174	1	38961.31	0.00623	-0.00024	-0.05203	0.99860 
39.554	2015-01-01 00:04:27.800	0.0000	-0.1025	0.9810	0.0000	0.0000	0.0000	-5.9601	-0.0055	179.2859	41.0500	2	-185	0	2046	2168	2040	2185	100002	110.70	0.00620	-0.00024	-0.05203	0.99860 
39.554	2015-01-01 00:04:27.900	0.0005	-0.1016	0.9819	0.0000	0.0000	0.0000	-5.9601	-0.0055	179.2914	41.0300	1	-185	-1	2043	2170	2032	2205	100002	110.70	0.00613	-0.00024	-0.05203	0.99860 
39.554	2015-01-01 00:04:28.000	0.0000	-0.1030	0.9814	0.0000	0.0000	0.0000	-5.9656	-0.0055	179.2969	41.0400	2	-184	0	2176	2018	2220	2041	100002	110.70	0.00610	-0.00024	-0.05203	0.99860 
39.554	2015-01-01 00:04:28.100	0.0005	-0.1021	0.9800	0.0000	0.0000	0.0000	-5.9601	-0.0055	179.2914	41.0500	2	-181	3	2044	2170	2029	2198	100002	110.70	0.00616	-0.00024	-0.05200	0.99860 
39.554	2015-01-01 00:04:28.200	-0.0010	-0.1025	0.9805	0.0000	0.0000	0.0000	-5.9601	-0.0055	179.2969	41.0400	4	-183	2	2046	2169	2037	2201	1	38961.31	0.00607	-0.00024	-0.05200	0.99863 
39.554	2015-01-01 00:04:28.300	0.0000	-0.1030	0.9814	0.0000	0.0000	0.0000	-5.9601	-0.0055	179.2529	41.0500	5	-182	0	2044	2166	2035	2200	100002	110.70	0.00650	-0.00027	-0.05203	0.99860 
39.554	2015-01-01 00:04:28.400	-0.0010	-0.1021	0.9829	0.0000	0.0000	0.0000	-5.9601	0.0000	179.2474	41.0500	1	-181	2	2041	2172	2028	2200	1	38961.31	0.00653	-0.00027	-0.05200	0.99860 
39.554	2015-01-01 00:04:28.500	0.0015	-0.1021	0.9844	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2639	41.0400	2	-182	0	2045	2168	2034	2196	100002	110.70	0.00635	-0.00027	-0.05203	0.99860 
39.555	2015-01-01 00:04:28.600	-0.0005	-0.1016	0.9810	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2914	41.0400	2	-182	0	2043	2173	2035	2199	1	38961.31	0.00616	-0.00027	-0.05203	0.99860 
39.555	2015-01-01 00:04:28.700	0.0000	-0.1040	0.9829	0.0000	0.0000	0.0000	-5.9656	0.0000	179.3079	41.0400	0	-183	0	2043	2171	2033	2192	100002	110.70	0.00598	-0.00024	-0.05203	0.99860 
39.556	2015-01-01 00:04:28.800	0.0005	-0.1016	0.9829	0.0000	0.0000	0.0000	-5.9656	0.0000	179.3408	41.0400	2	-183	1	2045	2167	2039	2193	1	38961.31	0.00571	-0.00024	-0.05203	0.99863 
39.556	2015-01-01 00:04:28.900	-0.0005	-0.1030	0.9810	0.0000	0.0000	0.0000	-5.9656	0.0000	179.3024	41.0400	3	-181	0	2047	2165	2042	2183	100002	110.70	0.00604	-0.00027	-0.05203	0.99860 
39.556	2015-01-01 00:04:29.000	0.0000	-0.1045	0.9829	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2804	41.0400	4	-182	-1	2045	2171	2032	2205	1	38961.31	0.00623	-0.00027	-0.05203	0.99860 
39.556	2015-01-01 00:04:29.100	-0.0020	-0.1035	0.9810	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2474	41.0200	6	-182	-1	2047	2166	2039	2192	100002	110.70	0.00650	-0.00031	-0.05206	0.99860 
39.556	2015-01-01 00:04:29.200	-0.0005	-0.1021	0.9824	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2200	41.0300	4	-181	1	2044	2167	2034	2172	1	38961.31	0.00674	-0.00031	-0.05206	0.99860 
39.556	2015-01-01 00:04:29.300	-0.0020	-0.1035	0.9829	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2035	41.0400	3	-183	-1	2047	2166	2037	2185	100002	110.70	0.00690	-0.00031	-0.05206	0.99860 
39.556	2015-01-01 00:04:29.400	0.0000	-0.1040	0.9819	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2090	41.0300	2	-183	0	2178	2019	2221	2042	1	38961.31	0.00684	-0.00034	-0.05206	0.99860 
39.556	2015-01-01 00:04:29.500	0.0000	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2090	41.0100	1	-185	-3	2043	2171	2028	2197	100002	110.70	0.00687	-0.00031	-0.05209	0.99860 
39.556	2015-01-01 00:04:29.600	-0.0005	-0.1035	0.9805	0.0000	0.0000	0.0000	-5.9711	0.0000	179.1925	41.0200	3	-182	0	2042	2172	2037	2195	100002	110.70	0.00702	-0.00034	-0.05209	0.99860 
39.557	2015-01-01 00:04:29.700	0.0000	-0.1021	0.9849	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2310	41.0300	1	-182	2	2043	2172	2042	2180	100002	110.70	0.00665	-0.00031	-0.05209	0.99860 
39.557	2015-01-01 00:04:29.800	-0.0010	-0.1011	0.9824	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2474	41.0200	1	-187	1	2042	2174	2031	2202	100002	110.70	0.00653	-0.00031	-0.05209	0.99860 
39.557	2015-01-01 00:04:29.900	0.0000	-0.1016	0.9819	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2529	41.0300	5	-184	2	2170	2055	2150	2121	100002	110.70	0.00647	-0.00031	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.000	0.0010	-0.1021	0.9805	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2804	41.0300	0	-185	2	2045	2167	2036	2192	1	38961.31	0.00626	-0.00031	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.100	0.0010	-0.1016	0.9829	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2859	41.0300	3	-182	0	2042	2174	2033	2196	1	38961.31	0.00616	-0.00027	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.200	0.0000	-0.1035	0.9819	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2914	41.0400	1	-185	1	2043	2171	2035	2198	1	38961.31	0.00616	-0.00027	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.300	0.0005	-0.1021	0.9834	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2804	41.0300	2	-181	2	2043	2174	2034	2196	1	38961.31	0.00623	-0.00031	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.400	0.0000	-0.1016	0.9829	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2969	41.0200	3	-182	0	2044	2174	2038	2198	1	38961.31	0.00607	-0.00027	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.500	0.0005	-0.1035	0.9834	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2749	41.0100	2	-185	2	2045	2169	2039	2186	1	38961.31	0.00629	-0.00027	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.600	0.0005	-0.1016	0.9795	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2639	41.0100	4	-185	1	2179	2020	2220	2041	1	38961.31	0.00635	-0.00027	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.700	0.0000	-0.1030	0.9834	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2749	41.0100	2	-185	1	2042	2175	2033	2195	1	38961.31	0.00629	-0.00027	-0.05212	0.99860 
39.557	2015-01-01 00:04:30.800	0.0005	-0.1021	0.9810	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2749	41.0000	2	-185	4	2043	2172	2036	2197	1	38961.31	0.00629	-0.00027	-0.05209	0.99860 
39.557	2015-01-01 00:04:30.900	-0.0005	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2419	41.0100	5	-184	5	2043	2174	2031	2204	100002	110.70	0.00659	-0.00027	-0.05209	0.99860 
39.557	2015-01-01 00:04:31.000	0.0005	-0.1025	0.9814	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2255	41.0200	2	-186	2	2044	2175	2036	2196	100002	110.70	0.00671	-0.00031	-0.05206	0.99860 
39.557	2015-01-01 00:04:31.100	-0.0005	-0.1016	0.9814	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2255	41.0100	3	-184	2	2044	2170	2036	2201	1	38961.31	0.00671	-0.00031	-0.05206	0.99860 
39.557	2015-01-01 00:04:31.200	-0.0005	-0.1025	0.9814	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2255	41.0000	0	-183	2	2046	2169	2039	2186	1	38961.31	0.00671	-0.00031	-0.05206	0.99860 
39.557	2015-01-01 00:04:31.300	0.0000	-0.1025	0.9829	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2639	41.0100	1	-186	0	2043	2171	2030	2204	100002	110.70	0.00638	-0.00027	-0.05203	0.99860 
39.557	2015-01-01 00:04:31.400	0.0000	-0.1025	0.9819	0.0000	0.0000	0.0000	-5.9656	0.0000	179.3024	41.0100	1	-184	-1	2043	2173	2035	2196	100002	110.70	0.00604	-0.00027	-0.05206	0.99860 
39.557	2015-01-01 00:04:31.500	0.0000	-0.1035	0.9800	0.0000	0.0000	0.0000	-5.9711	0.0000	179.2969	41.0000	3	-184	0	2043	2174	2031	2197	100002	110.70	0.00607	-0.00027	-0.05206	0.99860 
39.557	2015-01-01 00:04:31.600	0.0005	-0.1011	0.9805	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2584	40.9900	4	-182	0	2042	2171	2037	2190	1	38961.31	0.00644	-0.00031	-0.05206	0.99860 
39.557	2015-01-01 00:04:31.700	0.0005	-0.1011	0.9829	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2694	41.0100	3	-183	1	2043	2176	2036	2193	1	38961.31	0.00635	-0.00027	-0.05203	0.99860 
39.557	2015-01-01 00:04:31.800	0.0000	-0.1006	0.9824	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2584	41.0000	3	-180	1	2040	2178	2036	2191	1	38961.31	0.00644	-0.00027	-0.05203	0.99860 
39.557	2015-01-01 00:04:31.900	-0.0015	-0.1025	0.9844	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2474	41.0000	1	-182	3	2041	2177	2031	2200	1	38961.31	0.00653	-0.00031	-0.05203	0.99860 
39.557	2015-01-01 00:04:32.000	0.0005	-0.1016	0.9814	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2749	41.0100	1	-183	1	2041	2174	2033	2204	100002	110.70	0.00629	-0.00027	-0.05206	0.99860 
39.557	2015-01-01 00:04:32.100	-0.0005	-0.1025	0.9824	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2859	41.0200	2	-182	1	2177	2019	2220	2041	100002	110.70	0.00620	-0.00027	-0.05203	0.99860 
39.558	2015-01-01 00:04:32.200	-0.0005	-0.1025	0.9824	0.0000	0.0000	0.0000	-5.9656	0.0000	179.2969	41.0400	1	-184	0	2179	2020	2220	2041	100002	110.70	0.00607	-0.00027	-0.05203	0.99860 
39.558	2015-01-01 00:04:32.300	0.0010	-0.1025	0.9824	0.0000	0.0000	0.0000	-5.9656	0.0000	179.3298	41.0300	-1	-181	0	2177	2018	2219	2041	100002	110.70	0.00580	-0.00024	-0.05203	0.99863 
39.558	2015-01-01 00:04:32.400	0.0005	-0.1025	0.9800	0.0000	0.0000	0.0000	-5.9656	0.0000	179.3463	41.0200	0	-180	1	2043	2172	2037	2188	100002	110.70	0.00565	-0.00024	-0.05203	0.99863 
39.558	2015-01-01 00:04:32.500	0.0010	-0.1021	0.9810	0.0000	0.0000	0.0000	-5.9656	0.0000	179.3848	41.0100	0	-182	-1	2041	2182	2035	2204	100002	110.70	0.00531	-0.00024	-0.05203	0.99863 
39.558	2015-01-01 00:04:32.600	0.0010	-0.1011	0.9805	0.0000	0.0000	0.0000	-5.9601	0.0000	179.3793	41.0200	3	-183	0	2042	2176	2034	2199	1	38961.31	0.00537	-0.00024	-0.05200	0.99863 
